roi,quantile,R0,United States_avg,ar,car,ifr,ir,loo,lp__rhat,waic,n_data_pts,t0
Jordan,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,75.0
Jordan,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,75.0
Kazakhstan,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,827.0,77.0
Kazakhstan,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,827.0,77.0
Kazakhstan,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,827.0,77.0
Kazakhstan,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,827.0,77.0
Kazakhstan,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,827.0,77.0
Kazakhstan,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,77.0
Kazakhstan,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,77.0
Kenya,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,897.0,82.0
Kenya,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,897.0,82.0
Kenya,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,897.0,82.0
Kenya,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,897.0,82.0
Kenya,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,897.0,82.0
Kenya,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.0,82.0
Kenya,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.0,82.0
"Korea, South",0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,989.0,31.0
"Korea, South",0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,989.0,31.0
"Korea, South",0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,989.0,31.0
"Korea, South",0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,989.0,31.0
"Korea, South",0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,989.0,31.0
"Korea, South",mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0,31.0
"Korea, South",std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0,31.0
Kosovo,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,788.0,76.0
Kosovo,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,788.0,76.0
Kosovo,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,788.0,76.0
Kosovo,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,788.0,76.0
Kosovo,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,788.0,76.0
Kosovo,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.0,76.0
Kosovo,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.0,76.0
Kuwait,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,956.0,56.0
Kuwait,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,956.0,56.0
Kuwait,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,956.0,56.0
Kuwait,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,956.0,56.0
Kuwait,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,956.0,56.0
Kuwait,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.0,56.0
Kuwait,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.0,56.0
Kyrgyzstan,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,767.0,81.0
Kyrgyzstan,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,767.0,81.0
Kyrgyzstan,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,767.0,81.0
Kyrgyzstan,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,767.0,81.0
Kyrgyzstan,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,767.0,81.0
Kyrgyzstan,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.0,81.0
Kyrgyzstan,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.0,81.0
Laos,0.025,0.6226118840254005,0.3117257415634246,2.0769714587704097e-06,0.1647225050141096,0.01890984766612481,2.076967139917904e-06,271.80198389600827,,270.91821405734515,13.0,328.0
Laos,0.25,0.8118157167987599,0.4063276579501043,3.242951840444003e-06,0.2685080188338525,0.036296176098150314,3.2429413114068523e-06,447.18670050324585,,445.6079872351063,13.0,328.0
Laos,0.5,0.9142240380896248,0.45753181859553677,4.16305903670482e-06,0.3399911381244161,0.050858409971321385,4.163041684380645e-06,539.2112549689344,,537.2679041159838,13.0,328.0
Laos,0.75,1.0215270397411995,0.5111833194213241,5.431446229504167e-06,0.4195402914968669,0.0721250302883619,5.431416690473441e-06,631.235809434623,,628.9278209968612,13.0,328.0
Laos,0.975,1.2406049609172014,0.6207222800093251,9.30678531921844e-06,0.5819868158242709,0.1332620494668067,9.306698587728198e-06,806.6205260418607,,803.6175941746224,13.0,328.0
Laos,mean,0.9192413172654392,0.46004045818344397,4.558352180198318e-06,0.3488199400969289,0.056333631264664376,4.5583277863962935e-06,539.2112549689344,1.0008714600763018,537.2679041159838,13.0,328.0
Laos,std,0.15710178193480173,0.0789706905181252,1.893283774580021e-06,0.10902333076233443,0.02796119620971635,1.8932607988956088e-06,136.4358086078195,0.0,135.89519611562812,13.0,328.0
Latvia,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,580.0,73.0
Latvia,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,580.0,73.0
Latvia,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,580.0,73.0
Latvia,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,580.0,73.0
Latvia,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,580.0,73.0
Latvia,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,73.0
Latvia,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,73.0
Lebanon,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,851.0,61.0
Lebanon,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,851.0,61.0
Lebanon,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,851.0,61.0
Lebanon,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,851.0,61.0
Lebanon,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,851.0,61.0
Lebanon,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.0,61.0
Lebanon,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.0,61.0
Lesotho,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,245.0,174.0
Lesotho,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,245.0,174.0
Lesotho,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,245.0,174.0
Lesotho,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,245.0,174.0
Lesotho,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,245.0,174.0
Lesotho,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,174.0
Lesotho,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,174.0
Liberia,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,390.0,99.0
Liberia,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,390.0,99.0
Liberia,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,390.0,99.0
Liberia,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,390.0,99.0
Liberia,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,390.0,99.0
Liberia,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,99.0
Liberia,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,99.0
Libya,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,737.0,89.0
Libya,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,737.0,89.0
Libya,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,737.0,89.0
Libya,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,737.0,89.0
Libya,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,737.0,89.0
Libya,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0,89.0
Libya,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0,89.0
Liechtenstein,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,315.0,78.0
Liechtenstein,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,315.0,78.0
Liechtenstein,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,315.0,78.0
Liechtenstein,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,315.0,78.0
Liechtenstein,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,315.0,78.0
Liechtenstein,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,78.0
Liechtenstein,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,78.0
Lithuania,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,835.0,77.0
Lithuania,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,835.0,77.0
Lithuania,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,835.0,77.0
Lithuania,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,835.0,77.0
Lithuania,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,835.0,77.0
Lithuania,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,77.0
Lithuania,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,77.0
Luxembourg,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,641.0,72.0
Luxembourg,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,641.0,72.0
Luxembourg,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,641.0,72.0
Luxembourg,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,641.0,72.0
Luxembourg,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,641.0,72.0
Luxembourg,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,72.0
Luxembourg,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,72.0
Madagascar,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,505.0,83.0
Madagascar,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,505.0,83.0
Madagascar,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,505.0,83.0
Madagascar,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,505.0,83.0
Madagascar,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,505.0,83.0
Madagascar,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,83.0
Madagascar,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,83.0
Malawi,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,580.0,113.0
Malawi,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,580.0,113.0
Malawi,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,580.0,113.0
Malawi,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,580.0,113.0
Malawi,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,580.0,113.0
Malawi,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,113.0
Malawi,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,113.0
Malaysia,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,874.0,63.0
Malaysia,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,874.0,63.0
Malaysia,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,874.0,63.0
Malaysia,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,874.0,63.0
Malaysia,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,874.0,63.0
Malaysia,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,63.0
Malaysia,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,63.0
Maldives,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,620.0,109.0
Maldives,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,620.0,109.0
Maldives,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,620.0,109.0
Maldives,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,620.0,109.0
Maldives,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,620.0,109.0
Maldives,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,109.0
Maldives,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,109.0
Mali,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,755.0,87.0
Mali,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,755.0,87.0
Mali,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,755.0,87.0
Mali,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,755.0,87.0
Mali,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,755.0,87.0
Mali,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,87.0
Mali,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,87.0
Malta,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,711.0,73.0
Malta,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,711.0,73.0
Malta,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,711.0,73.0
Malta,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,711.0,73.0
Malta,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,711.0,73.0
Malta,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,73.0
Malta,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,73.0
Marshall Islands,0.025,0.4087345552212643,0.2047870771613565,1.735506103249603e-05,0.18579518063329128,0.018097429985844786,1.7354759839579755e-05,0.5010161405699591,,0.5046719215369819,0.0,23.0
Marshall Islands,0.25,0.6629107652119983,0.3318751821567235,3.35619260555783e-05,0.3327679776719304,0.044979976893189014,3.356079969050073e-05,58.792009764025366,,58.456030257630815,0.0,23.0
Marshall Islands,0.5,0.8047843352493053,0.402811967175377,4.705794941730216e-05,0.43769283003723575,0.06788819943870725,4.705573507090128e-05,89.37735848385454,,88.86317196715208,0.0,23.0
Marshall Islands,0.75,0.9584788604795718,0.47965922979051023,6.52268833870854e-05,0.5633897972635279,0.10071316541468958,6.522262911826168e-05,119.96270720368372,,119.27031367667335,0.0,23.0
Marshall Islands,0.975,1.3085676003996194,0.654703599750534,0.0001219636210531897,0.8826020915722447,0.2057730594710364,0.00012194874774233088,178.25370082713914,,177.22167201276713,0.0,23.0
Marshall Islands,mean,0.8189793814986831,0.4099094903000659,5.2813497909980353e-05,0.462313784143768,0.0791696041251749,5.280994055009369e-05,89.37735848385454,1.0009297270965845,88.86317196715208,0.0,23.0
Marshall Islands,std,0.22862152454630574,0.11473056182387721,2.772017492521835e-05,0.1804127600623584,0.04882832154368682,2.7715880772363847e-05,45.34590586578622,0.0,45.08169575695047,0.0,23.0
Mauritania,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,645.0,134.0
Mauritania,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,645.0,134.0
Mauritania,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,645.0,134.0
Mauritania,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,645.0,134.0
Mauritania,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,645.0,134.0
Mauritania,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,134.0
Mauritania,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,134.0
Mauritius,0.025,2.189810801170865,1.0953252001361566,0.00023495267440420064,0.8021496321372313,0.02970063604201052,0.0002348974846119795,2103.4290053473064,,2083.6923779037547,181.0,80.0
Mauritius,0.25,2.4015976071664045,1.2012186031339265,0.00024953807110902296,0.8491990205921994,0.04019857807640628,0.00024947581739476194,3325.9004579937464,,3341.522721925259,181.0,80.0
Mauritius,0.5,2.5294704195783977,1.265155009339923,0.000257583290891291,0.8605047250472246,0.04610352354572324,0.00025751695882557634,3967.332579064719,,4001.5076923444312,181.0,80.0
Mauritius,0.75,2.6735541091882147,1.3371968541448316,0.00026577740413924895,0.8694629899116141,0.052964162226830126,0.0002657067852795949,4608.764700135691,,4661.492662763603,181.0,80.0
Mauritius,0.975,2.9967834266633497,1.498811512882399,0.00028220545430968324,0.8838130615412482,0.06791260482544426,0.0002821258368597197,5831.23615278213,,5919.323006785106,181.0,80.0
Mauritius,mean,2.54642680733042,1.2736332032159343,0.00025781044754011816,0.8576672105223917,0.046685513291776455,0.0002577438531432964,3967.332579064719,1.000249944006408,4001.5076923444312,181.0,80.0
Mauritius,std,0.206388391783689,0.10361399544256884,1.2058821653678962e-05,0.017873027130661225,0.009812538699327873,1.2052586405457042e-05,950.9886857205772,0.0,978.4951813238196,181.0,80.0
Mexico,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,948.0,73.0
Mexico,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,948.0,73.0
Mexico,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,948.0,73.0
Mexico,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,948.0,73.0
Mexico,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,948.0,73.0
Mexico,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,73.0
Mexico,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,73.0
Moldova,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,945.0,74.0
Moldova,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,945.0,74.0
Moldova,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,945.0,74.0
Moldova,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,945.0,74.0
Moldova,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,945.0,74.0
Moldova,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.0,74.0
Moldova,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.0,74.0
Monaco,0.025,2.360684193822212,1.1807618964618303,0.010974536519719693,0.0637488967396389,0.0038465846761833594,0.010854180607110731,6324.0663283763015,,6483.299795181722,396.0,76.0
Monaco,0.25,2.8232288462513053,1.412034222676377,0.014637816871941869,0.11117588660563857,0.0064761131757677046,0.01442428810134764,7993.107863111547,,8309.677533220873,396.0,76.0
Monaco,0.5,3.0928284337353817,1.5468340164184151,0.01788195521794906,0.12765277464958585,0.009099537377293434,0.017564354481101697,8868.855799362465,,9267.97994907784,396.0,76.0
Monaco,0.75,3.3856897186880577,1.693264658894753,0.024538802302651503,0.14911270262671586,0.012244457457663505,0.023945716500951727,9744.60373561338,,10226.282364934803,396.0,76.0
Monaco,0.975,4.043061391254768,2.021950495178108,0.06131000970248748,0.19765064120149467,0.0215635207388493,0.057763003217613365,11413.645270348623,,12052.660102973956,396.0,76.0
Monaco,mean,3.1208985195435126,1.5608690593224805,0.022612429236171627,0.1305111930730874,0.009613291134351769,0.021949908632394568,8868.855799362465,1.0154431431322013,9267.97994907784,396.0,76.0
Monaco,std,0.4289930335455104,0.21491631632347954,0.013232443317621587,0.038565801942504016,0.0054642783806828025,0.012298422855598285,1298.385833137311,0.0,1420.781287748815,396.0,76.0
Mongolia,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,311.0,105.0
Mongolia,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,311.0,105.0
Mongolia,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,311.0,105.0
Mongolia,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,311.0,105.0
Mongolia,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,311.0,105.0
Mongolia,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,105.0
Mongolia,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,105.0
Montenegro,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,726.0,80.0
Montenegro,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,726.0,80.0
Montenegro,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,726.0,80.0
Montenegro,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,726.0,80.0
Montenegro,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,726.0,80.0
Montenegro,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,80.0
Montenegro,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,80.0
Morocco,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,958.0,74.0
Morocco,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,958.0,74.0
Morocco,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,958.0,74.0
Morocco,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,958.0,74.0
Morocco,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,958.0,74.0
Morocco,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.0,74.0
Morocco,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.0,74.0
Mozambique,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,702.0,99.0
Mozambique,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,702.0,99.0
Mozambique,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,702.0,99.0
Mozambique,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,702.0,99.0
Mozambique,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,702.0,99.0
Mozambique,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,99.0
Mozambique,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,99.0
Namibia,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,578.0,171.0
Namibia,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,578.0,171.0
Namibia,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,578.0,171.0
Namibia,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,578.0,171.0
Namibia,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,578.0,171.0
Namibia,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,171.0
Namibia,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,171.0
