roi,quantile,param,SICRdiscrete1Nwk,SICRdiscrete2Nwk,SICRdiscrete3Nwk,SICRdiscrete4Nwk,SICRdiscrete5Nwk,SICRdiscrete6Nwk,SICRdiscreteNwk,model_contributions_loo,model_contributions_waic
US_MA,std,waic,132085326.6,104344532.0,661523.2355,3245407277.0,98660900.24,89590298.14748594,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MD,0.025,loo,991932.4519,1083943.701,655164.3662,1276145.384,840003.5835,1072655.713240696,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MD,0.025,waic,477716458.6,551342490.1,983583.0189,311970193.1,41087526.84,509541469.0431373,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MD,0.25,loo,1318077.985,1388511.872,824735.8244,1647079.321,1085809.597,1399295.144342269,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MD,0.25,waic,1302155047.0,1358939661.0,1253334.594,524689056.7,453843861.1,1066196101.8135797,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MD,0.5,loo,1489206.906,1548319.128,913710.1558,1841708.767,1214784.284,1570683.2145203738,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MD,0.5,waic,1734738885.0,1782686788.0,1394873.544,636302879.3,670417565.5,1358273402.2928364,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MD,0.75,loo,1660335.8280000002,1708126.384,1002684.487,2036338.213,1343758.971,1742071.2846984782,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MD,0.75,waic,2167322723.0,2206433915.0,1536412.493,747916701.9,886991269.8,1650350702.772093,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MD,0.975,loo,1986481.361,2012694.555,1172255.945,2407272.149,1589564.9840000004,2068710.7158000509,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MD,0.975,waic,2991761312.0,3014031085.0,1806164.068,960635565.4,1299747604.0,2207005335.542536,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MD,mean,loo,1489206.906,1548319.128,913710.1558,1841708.767,1214784.284,1570683.2145203738,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MD,mean,waic,1734738885.0,1782686788.0,1394873.544,636302879.3,670417565.5,1358273402.2928364,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MD,std,loo,253716.1184,236930.5918,131913.5411,288558.0484,191218.1567,254100.33307145172,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MD,std,waic,641349757.7,628248430.7,209845.9604,165478901.0,321092654.6,433034453.6656736,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_ME,0.025,loo,117559.3164,116044.0537,99693.64967,134370.1148,97048.93191,102540.42461418797,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_ME,0.025,waic,-3110165.924,-1740636.6619999998,123652.1915,6622952.927,129916.9567,129604.88336413285,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_ME,0.25,loo,162415.3973,158425.9758,131423.0053,178964.3353,125013.7386,134670.32880219028,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_ME,0.25,waic,16010530.64,15576248.13,169787.7057,18617112.75,172539.8041,176590.5642708003,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_ME,0.5,loo,185951.4324,180663.8171,148071.4333,202362.9721,139686.9036,151528.92500785398,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_ME,0.5,waic,26043181.24,24662436.7,193995.061,24910461.65,194904.0592,201244.00292467128,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_ME,0.75,loo,209487.4676,202901.6584,164719.8612,225761.6088,154360.0686,168387.52121351767,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_ME,0.75,waic,36075831.84,33748625.27,218202.4163,31203810.56,217268.3143,225897.44157854232,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_ME,0.975,loo,254343.5484,245283.5805,196449.2169,270355.8293,182324.8753,200517.42540152,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_ME,0.975,waic,55196528.41,51065510.06,264337.9305,43197970.38,259891.1617,272883.12248520966,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_ME,mean,loo,185951.4324,180663.8171,148071.4333,202362.9721,139686.9036,151528.92500785398,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_ME,mean,waic,26043181.24,24662436.7,193995.061,24910461.65,194904.0592,201244.00292467128,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_ME,std,loo,34894.57792,32969.87289,24682.99622,34690.870760000005,21754.46693,24994.592135407096,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_ME,std,waic,14874430.04,13471203.33,35889.87863,9330533.046,33157.29422,36551.24284202092,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MI,0.025,loo,2143959.48,2104645.565,2048448.862,3918419.832,2041997.392,2042151.2274342119,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MI,0.025,waic,29631.22907,-52319746.96,2691828.713,1953501634.0,3254744.9060000004,2719045.973974856,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MI,0.25,loo,2594728.32,2547204.676,2519742.205,4701765.751,2467632.836,2510965.2438884554,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MI,0.25,waic,345070571.9,84327691.22,3314204.85,4101135281.0,3952278.862,3351771.651299688,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MI,0.5,loo,2831247.228,2779415.93,2767030.3430000003,5112788.22,2690964.223,2756952.47599196,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MI,0.5,waic,526113934.4,156026752.9,3640766.296,5228001027.0,4318275.699,3683763.512855177,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MI,0.75,loo,3067766.1360000004,3011627.184,3014318.48,5523810.688999998,2914295.61,3002939.708095464,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MI,0.75,waic,707157297.0,227725814.6,3967327.743,6354866773.0,4684272.536,4015755.374410666,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MI,0.975,loo,3518534.9760000007,3454186.295,3485611.823000001,6307156.609,3339931.053000001,3471753.724549708,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MI,0.975,waic,1052198238.0,364373252.8,4589703.88,8502500420.0,5381806.491,4648481.051735498,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MI,mean,loo,2831247.228,2779415.93,2767030.3430000003,5112788.22,2690964.223,2756952.47599196,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MI,mean,waic,526113934.4,156026752.9,3640766.296,5228001027.0,4318275.699,3683763.512855177,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MI,std,loo,350663.4578,344276.9205,366629.9412,609382.8245,331111.61,364701.2160407075,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MI,std,waic,268415291.0,106301187.9,484160.7251,1670693655.0,542627.7222,492211.8704679725,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MN,0.025,loo,1685567.113,1618632.9740000004,1589895.9430000002,17552757.46,1600598.3380000002,1591216.802643873,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MN,0.025,waic,43634471.93,-5862820.99,2044500.782,90729125809.0,2525292.629,2065751.7878407056,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MN,0.25,loo,2059294.943,1982551.943,1963955.966,21713687.75,1961904.026,1961802.340525468,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MN,0.25,waic,129260909.5,12485041.28,2525772.751,124343000000.0,3113526.78,2571151.873984484,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MN,0.5,loo,2255390.349,2173500.628,2160225.673,23896932.46,2151481.52,2156248.981456859,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MN,0.5,waic,174189195.8,22112184.88,2778296.685,141980000000.0,3422173.889,2836335.8572528563,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MN,0.75,loo,2451485.754,2364449.314,2356495.38,26080177.18,2341059.0130000003,2350695.62238825,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MN,0.75,waic,219117482.2,31739328.47,3030820.619,159617000000.0,3730820.997,3101519.840521228,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MN,0.975,loo,2825213.584,2728368.2830000003,2730555.403,30241107.47,2702364.7010000004,2721281.160269845,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MN,0.975,waic,304743919.7,50087190.74,3512092.589,193230000000.0,4319055.148,3606919.926665005,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MN,mean,loo,2255390.349,2173500.628,2160225.673,23896932.46,2151481.52,2156248.981456859,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MN,mean,waic,174189195.8,22112184.88,2778296.685,141980000000.0,3422173.889,2836335.8572528563,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MN,std,loo,290731.4829,283100.9443,290989.9033,3236883.462,281068.0125,288287.0212258427,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MN,std,waic,66610777.0,14273224.45,374392.5446,26148695663.0,457600.8877,393162.3619058404,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MO,0.025,loo,1156940.635,1383891.648,739271.5152,1863064.746,1073268.362,1201398.8790883475,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MO,0.025,waic,712353087.7,1210680951.0,1153257.246,3579503943.0,412779822.0,674171831.9073284,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MO,0.25,loo,1577537.3280000002,1837042.097,971826.3758,2782000.775,1466447.684,1603358.30276266,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MO,0.25,waic,2192889367.0,2615512511.0,1527401.023,15547227716.0,1350319136.0,1989967253.5644765,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MO,0.5,loo,1798224.878,2074810.638,1093848.168,3264167.525,1672749.309,1814266.8562129044,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MO,0.5,waic,2969728387.0,3352629182.0,1723714.676,21826705594.0,1842247049.0,2680366564.2247925,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MO,0.75,loo,2018912.427,2312579.179,1215869.96,3746334.275,1879050.933,2025175.4096631487,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MO,0.75,waic,3746567407.0,4089745853.0,1920028.329,28106183472.0,2334174963.0,3370765874.885109,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MO,0.975,loo,2439509.121,2765729.628,1448424.821,4665270.304,2272230.255,2427134.833337461,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MO,0.975,waic,5227103686.0,5494577414.0,2294172.106,40073907245.0,3271714277.0,4686561296.542256,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MO,mean,loo,1798224.878,2074810.638,1093848.168,3264167.525,1672749.309,1814266.8562129044,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MO,mean,waic,2969728387.0,3352629182.0,1723714.676,21826705594.0,1842247049.0,2680366564.2247925,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MO,std,loo,327191.8505,352516.1665,180909.7797,714861.4926,305863.2463,312693.48924713983,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MO,std,waic,1151743255.0,1092850812.0,291055.0575,9309967833.0,729333415.7,1023587549.639724,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_MP,0.025,loo,705.1830162,699.0525557,617.7014656,558.0544085,632.1485159,689.4191241314206,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_MP,0.025,waic,686.2290852000001,678.1948428,598.3752607000001,556.4187147999999,622.3788059,676.4843105687755,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_MP,0.25,loo,886.6314979,876.6542498,793.7324862,735.8356163999998,823.0857006,880.4256874004643,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_MP,0.25,waic,862.9647344,850.4964723999999,769.3295331,733.0148935,810.4272469,864.9282168906668,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_MP,0.5,loo,981.8377167,969.8420548,886.0961570000002,829.1176125,923.2706523,980.6470420594296,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_MP,0.5,waic,955.6981247,940.9033278,859.0294286000002,825.6751034,909.0964716,963.804942619745,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_MP,0.75,loo,1077.043935,1063.02986,978.4598279,922.3996086,1023.455604,1080.868396718395,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_MP,0.75,waic,1048.431515,1031.310183,948.7293241,918.3353134,1007.765696,1062.6816683488237,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_MP,0.975,loo,1258.492417,1240.6315539999996,1154.490848,1100.180817,1214.392789,1271.8749599874382,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_MP,0.975,waic,1225.167164,1203.611813,1119.683597,1094.931492,1195.8141369999996,1251.1255746707145,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_MP,mean,loo,981.8377167,969.8420548,886.0961570000002,829.1176125,923.2706523,980.6470420594296,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_MP,mean,waic,955.6981247,940.9033278,859.0294286000002,825.6751034,909.0964716,963.804942619745,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_MP,std,loo,141.1529511,138.1604464,136.9385833,138.3000944,148.53443159999995,148.58840275901875,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_MP,std,waic,137.48673019999998,134.03740430000002,132.9892641,137.37823280000003,146.28721130000002,146.59485292450162,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_MS,0.025,loo,1091732.837,1077216.649,1057892.183,6365790.855,1059025.061,1057665.5856204345,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MS,0.025,waic,7665993.751,3887314.786,1351348.62,13909630399.0,1647513.208,1363710.1066045254,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MS,0.25,loo,1252321.791,1237258.612,1224469.225,7474242.708,1217209.522,1221474.4973575943,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MS,0.25,waic,16621282.91,9175471.669,1565466.071,17966504907.0,1901272.076,1581828.756708895,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MS,0.5,loo,1336582.993,1321232.807,1311872.383,8055848.619,1300209.083,1307425.214225813,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MS,0.5,waic,21320133.03,11950173.42,1677813.7340000004,20095151441.0,2034419.634,1696275.853267842,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MS,0.75,loo,1420844.194,1405207.002,1399275.541,8637454.53,1383208.645,1393375.931094032,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MS,0.75,waic,26018983.14,14724875.18,1790161.396,22223797976.0,2167567.192,1810722.9498267889,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MS,0.975,loo,1581433.148,1565248.965,1565852.583,9745906.383,1541393.106,1557184.8428311925,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MS,0.975,waic,34974272.3,20013032.06,2004278.847,26280672484.0,2421326.06,2028841.5999311584,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MS,mean,loo,1336582.993,1321232.807,1311872.383,8055848.619,1300209.083,1307425.214225813,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MS,mean,waic,21320133.03,11950173.42,1677813.7340000004,20095151441.0,2034419.634,1696275.853267842,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MS,std,loo,124925.8441,124500.3274,129584.1157,862290.214,123055.3339,127430.72351096805,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MS,std,waic,6966525.601,4113778.979,166566.894,3155936074.0,197404.8653,169679.51925981938,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_MT,0.025,loo,339187.8468,339826.6276,324051.8049,320252.9378,336504.3326,326972.7659359397,,['SICRdiscrete5Nwk'],['SICRdiscrete4Nwk']
US_MT,0.025,waic,511134.2455,535271.2047,410924.1678,352412.1217,502585.8172,417270.1372754781,,['SICRdiscrete5Nwk'],['SICRdiscrete4Nwk']
US_MT,0.25,loo,417187.7608,417904.0183,413655.5432,411439.2097,414662.1289,414075.0316813296,,['SICRdiscrete5Nwk'],['SICRdiscrete4Nwk']
US_MT,0.25,waic,634009.2172,854359.6796,520600.7878,452629.741,623489.4647,529579.4411367293,,['SICRdiscrete5Nwk'],['SICRdiscrete4Nwk']
US_MT,0.5,loo,458114.4018,458871.3114,460670.7236,459284.7472,455671.611,459777.6866972838,,['SICRdiscrete5Nwk'],['SICRdiscrete4Nwk']
US_MT,0.5,waic,698481.8505,1021785.755,578148.2315,505214.0365,686927.7420000001,588508.2568859847,,['SICRdiscrete5Nwk'],['SICRdiscrete4Nwk']
US_MT,0.75,loo,499041.0429,499838.6046,507685.9041,507130.2847,496681.0931,505480.3417132382,,['SICRdiscrete5Nwk'],['SICRdiscrete4Nwk']
US_MT,0.75,waic,762954.4839,1189211.83,635695.6751,557798.332,750366.0194,647437.07263524,,['SICRdiscrete5Nwk'],['SICRdiscrete4Nwk']
US_MT,0.975,loo,577040.9569,577915.9953,597289.6424,598316.5566,574838.8894,592582.6074586279,,['SICRdiscrete5Nwk'],['SICRdiscrete4Nwk']
US_MT,0.975,waic,885829.4556,1508300.305,745372.2952,658015.9513,871269.6669,759746.3764964913,,['SICRdiscrete5Nwk'],['SICRdiscrete4Nwk']
US_MT,mean,loo,458114.4018,458871.3114,460670.7236,459284.7472,455671.611,459777.6866972838,,['SICRdiscrete5Nwk'],['SICRdiscrete4Nwk']
US_MT,mean,waic,698481.8505,1021785.755,578148.2315,505214.0365,686927.7420000001,588508.2568859847,,['SICRdiscrete5Nwk'],['SICRdiscrete4Nwk']
US_MT,std,loo,60677.92879,60738.19967,69704.81083,70935.90009,60800.74908,67758.85771825013,,['SICRdiscrete5Nwk'],['SICRdiscrete4Nwk']
US_MT,std,waic,95587.26923,248226.2704,85319.96762000001,77961.59317000001,94053.73075,87367.99296375393,,['SICRdiscrete5Nwk'],['SICRdiscrete4Nwk']
US_NC,0.025,loo,2308425.811,2325767.438,1312579.166,4563584.468,1835783.231,2115668.7724129227,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NC,0.025,waic,3959356299.0,4038742314.0,2084884.891,22884992656.0,443725648.1,2057046748.797152,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NC,0.25,loo,3142627.092,3171005.654,1723064.49,5845582.121,2505182.112,2814341.210976504,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NC,0.25,waic,9020753605.0,9299011226.0,2752127.715,35926658033.0,3613167915.0,5780045876.918964,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NC,0.5,loo,3580333.4260000004,3614503.079,1938446.593,6518247.705,2856416.443,3180935.4109731545,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NC,0.5,waic,11676474361.0,12059080132.0,3102230.7610000004,42769634257.0,5276177772.0,7733507630.423995,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NC,0.75,loo,4018039.759,4058000.504,2153828.696,7190913.29,3207650.775,3547529.610969806,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NC,0.75,waic,14332195116.0,14819149039.0,3452333.808,49612610481.0,6939187630.0,9686969383.929024,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NC,0.975,loo,4852241.041,4903238.719,2564314.021,8472910.943,3877049.656,4246202.049533387,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NC,0.975,waic,19393592422.0,20079417951.0,4119576.632,62654275858.0,10108629897.0,13409968512.050837,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NC,mean,loo,3580333.4260000004,3614503.079,1938446.593,6518247.705,2856416.443,3180935.4109731545,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NC,mean,waic,11676474361.0,12059080132.0,3102230.7610000004,42769634257.0,5276177772.0,7733507630.423995,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NC,std,loo,648944.3812,657530.2663,319325.9838,997295.4877,520740.7994,543513.3742063217,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NC,std,waic,3937377484.0,4092084284.0,519063.5536,10145411731.0,2465582104.0,2896206729.5124,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_ND,0.025,loo,347768.1337,345136.5172,331245.1281,354225.8203,336420.9922,331365.45288614184,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_ND,0.025,waic,689248.5763,353484.1468,409936.7791,7441806.674,496962.4709,412907.8560238796,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_ND,0.25,loo,429756.095,426037.0557,412895.124,445007.7223,416685.6992,412661.343345853,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_ND,0.25,waic,3658543.65,1829614.961,513074.5285,13329100.89,623011.4537,521487.18007852073,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_ND,0.5,loo,472775.2688,468485.6576,455736.967,492641.0865,458800.6796,455317.3868379438,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_ND,0.5,waic,5216536.053,2604142.43,567191.0194,16418170.67,689149.4941,578458.8713045602,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_ND,0.75,loo,515794.4426,510934.2596,498578.81,540274.4508,500915.6599,497973.4303300345,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_ND,0.75,waic,6774528.457,3378669.898,621307.5104,19507240.45,755287.5345,635430.5625305998,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_ND,0.975,loo,597782.404,591834.7981,580228.8059,631056.3528,581180.3669,579269.3207897457,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_ND,0.975,waic,9743823.53,4854800.712,724445.2597,25394534.66,881336.5172,744009.886585241,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_ND,mean,loo,472775.2688,468485.6576,455736.967,492641.0865,458800.6796,455317.3868379438,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_ND,mean,waic,5216536.053,2604142.43,567191.0194,16418170.67,689149.4941,578458.8713045602,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_ND,std,loo,63780.32256,62934.39137000001,63517.41148,70621.33151,62439.76333,63241.944714045225,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_ND,std,waic,2309882.994,1148316.143,80233.22955,4579861.704,98056.40545,84466.3558037423,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NE,0.025,loo,668462.1784,666953.5524,632886.3883,962806.7967,686119.6605,634354.2178482391,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NE,0.025,waic,10908639.67,-27725456.17,825800.5993,92395694.57,28903103.2,831784.210554772,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NE,0.25,loo,804872.3643,806963.5423,781761.2275,1178282.097,824700.3229,782407.2770327602,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NE,0.25,waic,53887839.21,32419006.22,1020901.903,162596640.2,45669104.41,1026838.4002236812,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NE,0.5,loo,876446.9395,880426.9387,859876.02,1291342.225,897413.7495,860090.8806688113,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NE,0.5,waic,76439072.67,63976872.05,1123271.773,199431153.9,54466243.77,1129183.548924093,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NE,0.75,loo,948021.5147,953890.335,937990.8124,1404402.354,970127.1761,937774.4843048623,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NE,0.75,waic,98990306.13,95534737.88,1225641.642,236265667.6,63263383.12,1231528.6976245046,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NE,0.975,loo,1084431.701,1093900.325,1086865.652,1619877.654,1108707.8390000002,1085827.543489383,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NE,0.975,waic,141969505.7,155679200.3,1420742.946,306466613.2,80029384.33,1426582.8872934137,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NE,mean,loo,876446.9395,880426.9387,859876.02,1291342.225,897413.7495,860090.8806688113,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NE,mean,waic,76439072.67,63976872.05,1123271.773,199431153.9,54466243.77,1129183.548924093,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NE,std,loo,106116.624,108916.9944,115813.1646,167623.1968,107805.0876,115173.88309231908,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NE,std,waic,33434508.76,46787761.89,151773.7958,54610931.72,13042658.32,151737.14451651607,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_NH,0.025,loo,262159.0415,253676.8135,250111.7166,367879.4037,252643.4386,248974.1714322888,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NH,0.025,waic,513411.6716,387561.2585,308263.2403,20945642.97,369338.7475,310209.44412194204,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NH,0.25,loo,323296.7022,313217.186,310392.6667,453597.0332,312043.3358,308749.772790373,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NH,0.25,waic,1927166.913,481347.273,384408.6568,37085996.18,461377.1961,389342.17293263203,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NH,0.5,loo,355375.7002,344458.0852,342022.1478,498573.168,343210.5275,340114.0968278833,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NH,0.5,waic,2668965.85,530556.8984,424362.2409,45554857.33,509669.8717,430863.2031188928,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NH,0.75,loo,387454.6982,375698.9845,373651.6289,543549.3029,374377.7191,371478.42086539353,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NH,0.75,waic,3410764.786000001,579766.5237,464315.825,54023718.48,557962.5474,472384.2333051535,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NH,0.975,loo,448592.3589,435239.357,433932.579,629266.9323,433777.6163,431254.0222234777,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_NH,0.975,waic,4824520.028,673552.5382,540461.2416,70164071.69,650000.996,551516.9621158433,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
