roi,quantile,q,extra_std,waic,loo
US_DE,mean,0.472108048969723,1.5480081292914332,611.9455842822393,611.965639279975
US_DE,std,0.4729860639720317,0.1516826541285004,44.21508022076739,44.21743073278067
US_GU,0.025,0.008293837881660755,0.8242409425638952,275.95555746923856,275.99244830958196
US_GU,0.25,0.09596796629763132,1.0055683605704857,305.7179182901412,305.78966007958314
US_GU,0.5,0.23384882889190609,1.1126483642622422,321.33426187681835,321.4242899977352
US_GU,0.75,0.4866644699893288,1.2300561280163629,336.95060546349555,337.0589199158872
US_GU,0.975,1.3822446160883346,1.4811701382428109,366.71296628439814,366.85613168588844
US_GU,mean,0.3548603328610088,1.1230978119235906,321.33426187681835,321.4242899977352
US_GU,std,0.37632308091574146,0.16745358262543875,23.152825646553318,23.17993700216627
US_HI,0.025,0.01178701890683809,1.0096282917255686,410.60601092001946,410.6601820653161
US_HI,0.25,0.1318738187009243,1.1669732827107544,456.45880387817647,456.69820076301244
US_HI,0.5,0.31875120476520213,1.2594468957936844,480.51781497451583,480.85440000941657
US_HI,0.75,0.6446691074706457,1.360019388579536,504.576826070855,505.01059925582064
US_HI,0.975,1.6970070920870477,1.5766146260184106,550.429619029012,551.0486179535169
US_HI,mean,0.4640806874416727,1.2679520716501065,480.51781497451583,480.85440000941657
US_HI,std,0.4659467809528406,0.14461549399204174,35.669943226483575,35.81403459338206
US_IA,0.025,0.01202146371090521,0.9768004011446518,596.1318661539101,596.1775712184804
US_IA,0.25,0.13172754572632345,1.1117867800724883,652.1162647592696,652.1761748789777
US_IA,0.5,0.31746945195916987,1.1888869849463577,681.4913405261345,681.5587040539589
US_IA,0.75,0.6378839950422612,1.2720520617925306,710.8664162929992,710.9412332289401
US_IA,0.975,1.7220015033196967,1.4478713813742816,766.8508148983589,766.9398368894374
US_IA,mean,0.46134996589365196,1.1950935391309467,681.4913405261345,681.5587040539589
US_IA,std,0.4665704039743762,0.12024832826670566,43.551552500724014,43.56260294013261
US_KY,0.025,0.012685937293904975,1.3881968128302975,546.6928447901273,546.8454747752223
US_KY,0.25,0.1367196194725411,1.5544960246270567,611.9943611363641,612.7029280967108
US_KY,0.5,0.3261353783522441,1.6490742282922106,646.2581388699386,647.2584065750721
US_KY,0.75,0.6540530966865951,1.7526599435647212,680.5219166035131,681.8138850534331
US_KY,0.975,1.739689655719705,1.971214744390394,745.82343294975,747.6713383749217
US_KY,mean,0.4729570702942235,1.657551348055972,646.2581388699386,647.2584065750721
US_KY,std,0.4762248219494567,0.14826983688549608,50.79955288218035,51.23202905354077
US_MD,0.025,0.012333829575399986,1.0386913734108512,731.9620559704093,731.9863151021258
US_MD,0.25,0.14048738235317787,1.1819530565245127,803.720387748922,803.7469080691824
US_MD,0.5,0.3362761971297792,1.264389658671986,841.3720636695033,841.3997704378894
US_MD,0.75,0.6741009816358304,1.3513026784552045,879.0237395900845,879.0526328065963
US_MD,0.975,1.7685689603282944,1.5357932877310805,950.7820713685969,950.8132257736529
US_MD,mean,0.4835363975663104,1.270246734595717,841.3720636695033,841.3997704378894
US_MD,std,0.4815202165204945,0.12727945039184724,55.82245825030765,55.82421728093111
US_ME,0.025,0.012907058370238842,0.5635775519632532,489.62181416834983,489.6933371208781
US_ME,0.25,0.14109206886849313,0.677352400234372,527.1258756536083,527.2237824538655
US_ME,0.5,0.3367114620195327,0.7443690223723616,546.8042981273503,546.9160485616442
US_ME,0.75,0.6641614965104322,0.8178172002946285,566.4827206010921,566.6083146694227
US_ME,0.975,1.739072027706467,0.978758019372822,603.9867820863506,604.1387600024103
US_ME,mean,0.47856860388635303,0.7514301568814686,546.8042981273503,546.9160485616442
US_ME,std,0.47195415877340663,0.10566998341650949,29.17527281626017,29.195797418795205
US_MI,0.025,0.011690799842904956,2.1352574856664743,1019.6683544499296,1019.8984664955004
US_MI,0.25,0.12425804769085234,2.345214974722252,1126.775196412941,1127.0464290035154
US_MI,0.5,0.2989541994839977,2.464192121242758,1182.9742746595707,1183.2670832455137
US_MI,0.75,0.6011319198712439,2.5922184991479287,1239.1733529061994,1239.4877374875123
US_MI,0.975,1.6201050025409134,2.858563570080637,1346.2801948692113,1346.6356999955271
US_MI,mean,0.43610709109254253,2.4731398434839305,1182.9742746595707,1183.2670832455137
US_MI,std,0.4436572543302927,0.18459546167112637,83.32087808642258,83.35286670502323
US_MN,0.025,0.0115408746003549,1.0950224223747522,688.8161567132989,688.9196814437867
US_MN,0.25,0.1336574541286662,1.218164161950725,746.276749933855,746.4666053835675
US_MN,0.5,0.32496165765179597,1.2899008278502002,776.4263866453449,776.6615399187622
US_MN,0.75,0.6523850567283689,1.3676534701603735,806.5760233568346,806.8564744539568
US_MN,0.975,1.7670110224233953,1.5278813810205454,864.0366165773905,864.4033983937376
US_MN,mean,0.4716079721248365,1.2958069571203281,776.4263866453449,776.6615399187622
US_MN,std,0.4779455648848753,0.11100148382247295,44.69991827559288,44.76707692951096
US_MT,0.025,0.01233341615893966,1.4367711618539876,350.21461427364864,350.2234848219477
US_MT,0.25,0.15013404827393106,1.6581327032043411,401.9148824669806,402.44186085150903
US_MT,0.5,0.36926845704119216,1.788108291030367,429.0420702760674,429.8409004143661
US_MT,0.75,0.7482467907449586,1.9296624777859006,456.1692580851542,457.2399399772231
US_MT,0.975,1.9882342774292943,2.231743943357496,507.86952627848615,509.4583160067845
US_MT,mean,0.5369332354428996,1.8004736120692577,429.0420702760674,429.8409004143661
US_MT,std,0.5433305673739253,0.20361235050873447,40.21882882757015,40.62187684081462
US_ND,0.025,0.010450848467200268,0.49277256900969835,380.9050568146945,380.98472353950865
US_ND,0.25,0.11848005983020457,0.620616750234527,412.18962073829806,412.32673378277883
US_ND,0.5,0.2852366814527413,0.695350747389333,428.6046659737971,428.77192116563987
US_ND,0.75,0.5771591842055322,0.7744489350684705,445.0197112092961,445.21710854850085
US_ND,0.975,1.582207303590231,0.9455185042484996,476.30427513289976,476.55911879177114
US_ND,mean,0.4189205717102499,0.7014084920436923,428.6046659737971,428.77192116563987
US_ND,std,0.42311346221296164,0.11534943736711417,24.336982483020645,24.38167129757004
US_NH,0.025,0.011285027456672956,1.3838930763213781,483.8025027180396,483.8330489921136
US_NH,0.25,0.134029760934138,1.5646194680361958,542.2239418513843,542.2664548710197
US_NH,0.5,0.32564666090022787,1.6721721450116211,572.8777354742919,572.9265274585372
US_NH,0.75,0.6506983749167534,1.7865367624851354,603.5315290971994,603.5866000460547
US_NH,0.975,1.7614256034848927,2.031766912575062,661.952968230544,662.0200059249607
US_NH,mean,0.47075125137448626,1.681160019299208,572.8777354742919,572.9265274585372
US_NH,std,0.4753828717545441,0.16599505993441027,45.447382430935626,45.45669163779618
US_NJ,0.025,0.01079482959869862,1.6617350861647056,996.6392937987199,996.6450054606987
US_NJ,0.25,0.12392514771652745,1.8299719243097226,1097.963788931913,1097.9700891735715
US_NJ,0.5,0.29579868257012115,1.9270067332801444,1151.1288634120012,1151.1354724820676
US_NJ,0.75,0.598271866474891,2.0303215785698194,1204.2939378920894,1204.300855790564
US_NJ,0.975,1.6212055060079589,2.2450042175588285,1305.6184330252825,1305.6259395034367
US_NJ,mean,0.43211870421516724,1.9339761132673,1151.1288634120012,1151.1354724820676
US_NJ,std,0.4382686968406761,0.14958427299253985,78.8226573711942,78.82311524087697
US_NM,0.025,0.012878582897860733,1.1418132869010487,498.3693007240119,498.40352865519526
US_NM,0.25,0.13083974500611817,1.303207912321009,551.7448180712067,551.7907164848739
US_NM,0.5,0.30994770529196636,1.3968556216184693,579.7510109611553,579.8030328898684
US_NM,0.75,0.619922474492391,1.4970026537777257,607.7572038511038,607.8153492948628
US_NM,0.975,1.6503784685288903,1.714732191249641,661.1327211982988,661.2025371245415
US_NM,mean,0.4468246518552622,1.404622292940489,579.7510109611553,579.8030328898684
US_NM,std,0.4426206751709263,0.14588065576351736,41.52204371053343,41.531122447525576
US_NY,0.025,0.011240063052382822,1.3039572695605868,1408.5463937889358,1408.5809373609607
US_NY,0.25,0.12630712121248633,1.4342087567514532,1512.3098317895112,1512.3478059701868
US_NY,0.5,0.3104382670454584,1.5086678970103402,1566.7546222852247,1566.794396510047
US_NY,0.75,0.6228601159723901,1.587215507904348,1621.199412780938,1621.240987049907
US_NY,0.975,1.6822315138357964,1.7536778398177706,1724.9628507815137,1725.0078556591327
US_NY,mean,0.45098478367543177,1.5137306569958513,1566.7546222852247,1566.794396510047
US_NY,std,0.45975486901705975,0.11460934200017785,80.71996717501716,80.72263592446274
US_OK,0.025,0.010805214995262196,1.2387891796602961,579.7061720482264,579.7553195364233
US_OK,0.25,0.12954804808056636,1.3830005050584588,638.9146411005254,639.6150002375567
US_OK,0.5,0.31626339383242,1.4683629396945426,669.9813901909561,671.0234407992064
US_OK,0.75,0.6401747444074054,1.5586720022681912,701.0481392813866,702.4318813608558
US_OK,0.975,1.77369368992174,1.749853841568936,760.2566083336856,762.2915620619892
US_OK,mean,0.46592645650172815,1.4747639520306342,669.9813901909561,671.0234407992064
US_OK,std,0.48021511774099757,0.13075811529507606,46.05963112322933,46.56622365650301
US_RI,0.025,0.013568833986347582,1.259745695845605,548.6054688816425,548.7097852720946
US_RI,0.25,0.14508330478299797,1.4389650976314976,612.5658920962046,612.7086022698018
US_RI,0.5,0.33375255905025625,1.5444272861668948,646.1259967827384,646.2888522167466
US_RI,0.75,0.6611562048705661,1.6557733436104338,679.6861014692721,679.8691021636915
US_RI,0.975,1.757713863214271,1.8962524497614646,743.6465246838341,743.8679191613985
US_RI,mean,0.48077669335898954,1.5526520853050316,646.1259967827384,646.2888522167466
US_RI,std,0.47652690064765124,0.1621961907434814,49.75628566153526,49.78615306931311
US_SD,0.025,0.012735471769984665,0.6855869570096755,470.11716214658543,470.16021664917025
US_SD,0.25,0.1514982248302994,0.8396552380033964,517.2955203231868,517.3559840472383
US_SD,0.5,0.3554995799348159,0.9317564583696887,542.0500569533486,542.119655315127
US_SD,0.75,0.713558611310639,1.0313699024532594,566.8045935835104,566.8833265830158
US_SD,0.975,1.8746946262131559,1.239443669240547,613.9829517601119,614.0790939810837
US_SD,mean,0.5128165801291433,0.940049895169587,542.0500569533486,542.119655315127
US_SD,std,0.5076840877449778,0.14216420446693262,36.70113092595616,36.714673960115356
US_TN,0.025,0.012661198183487698,1.1987394885265175,754.2583805260022,754.2724818932761
US_TN,0.25,0.13022722578823553,1.342343459831704,825.6914334445913,825.7071962387881
US_TN,0.5,0.3093063470881059,1.4268911428675297,863.172435188194,863.1890697349318
US_TN,0.75,0.6218268099473168,1.5149608839492643,900.6534369317966,900.6709432310755
US_TN,0.975,1.697758333582299,1.707883102982706,972.0864898503858,972.1056575765876
US_TN,mean,0.45289050448094875,1.4328430417180216,863.172435188194,863.1890697349318
US_TN,std,0.45627091363502426,0.1299894315913567,55.569416336877566,55.5707087991289
US_TX,0.025,0.011739631062346103,1.3407955993337406,814.3715893193242,814.4341025593676
US_TX,0.25,0.12853502604412534,1.4874720151573022,897.6241377354621,897.7148370063367
US_TX,0.5,0.3052043239226892,1.5722911470618317,941.3068418178548,941.4123303302298
US_TX,0.75,0.6098099148946039,1.6627049936273404,984.9895459002474,985.1098236541229
US_TX,0.975,1.627562003482124,1.854800171800512,1068.2420943163852,1068.3905581010918
US_TX,mean,0.44061957013043496,1.578661527942372,941.3068418178548,941.4123303302298
US_TX,std,0.44116934059053,0.1310507159123141,64.76407398287908,64.78600054513763
US_UT,0.025,0.011312523624240192,1.8401841102440624,495.01144594447703,495.0468331271362
US_UT,0.25,0.12378168782603774,2.0745518786095043,566.2091874258374,566.2588826092311
US_UT,0.5,0.29738283444899155,2.2117796739393945,603.5667209984922,603.6239236056705
US_UT,0.75,0.5966619148014396,2.358148643483154,640.9242545711471,640.98896460211
US_UT,0.975,1.582137490665565,2.670610935093956,712.1219960525074,712.2010140842049
US_UT,mean,0.4320672406077275,2.223201456376235,603.5667209984922,603.6239236056705
US_UT,std,0.4338359129685352,0.212639711563273,55.38636215271572,55.397492675873956
US_VA,0.025,0.011578514398971434,1.4354712915774188,642.2213143604945,642.4418757538672
US_VA,0.25,0.12916767929512035,1.6067263495367428,715.4680881096715,715.8824989974134
US_VA,0.5,0.31090849354517525,1.705271087493657,753.9007511758156,754.4168751073037
US_VA,0.75,0.6157583514842531,1.8119968940781126,792.3334142419595,792.9512512171943
US_VA,0.975,1.648963273609525,2.037014214103685,865.5801879911367,866.3918744607403
US_VA,mean,0.44667308769503244,1.7136530404577979,753.9007511758156,754.4168751073037
US_VA,std,0.4491664393390976,0.15331732190354247,56.980351524943416,57.13115150925272
US_VI,0.025,0.010743192687963674,1.6571130228415014,151.37933542976424,151.40445789079538
US_VI,0.25,0.12452699596535116,2.011763592594162,186.91602293175552,186.9506864328863
US_VI,0.5,0.3138044388759611,2.223561487455252,205.56216210407945,205.6018317994859
US_VI,0.75,0.6521564104017704,2.457108064049682,224.20830127640346,224.25297716608546
US_VI,0.975,1.8208471764898992,2.972609525877434,259.7449887783947,259.7992057081764
US_VI,mean,0.47346819622099745,2.247291968987028,205.56216210407945,205.6018317994859
US_VI,std,0.4956156756128266,0.33610812017906005,27.644807303451714,27.652229498191016
US_VT,0.025,0.010358550084487349,1.2504354951930887,388.92890001524546,388.9590719276677
US_VT,0.25,0.11675499079200302,1.452429205114672,436.0584342095759,436.09917242963246
US_VT,0.5,0.2817223232054963,1.568155688242681,460.78735284232806,460.8336352156678
US_VT,0.75,0.577952003165841,1.6927829528317941,485.5162714750803,485.5680980017033
US_VT,0.975,1.5816483609044962,1.9538804673472594,532.6458056694107,532.7081985036679
US_VT,mean,0.4174638049828587,1.5773878953063858,460.78735284232806,460.8336352156678
US_VT,std,0.4276584460513899,0.1793751247380644,36.66314962616299,36.671369400120334
US_WV,0.025,0.013291836081101032,1.265064752128545,356.6351387312792,356.67038722540906
US_WV,0.25,0.13433610714486033,1.4719687646352646,404.91355989653164,404.9669532114201
US_WV,0.5,0.3281137899715543,1.595150330040579,430.24530079154124,430.30821471391755
US_WV,0.75,0.6495548246491637,1.7254071485837184,455.57704168655084,455.649476216415
US_WV,0.975,1.7135055658205514,2.006315082556512,503.8554628518033,503.9460422024261
US_WV,mean,0.4704096170871771,1.6049432346609251,430.24530079154124,430.30821471391755
US_WV,std,0.4694382718090346,0.18915319296220562,37.55689524955032,37.57101052333324
US_WY,0.025,0.012689216897261726,1.177931775456297,330.35088025798905,330.41127018102344
US_WY,0.25,0.1547496953677414,1.3657564390827226,371.68795602241454,372.2060908733281
US_WY,0.5,0.37298849154469293,1.4775106790164496,393.3775653208948,394.1358794409139
US_WY,0.75,0.7509340722914464,1.599620779904953,415.06717461937507,416.06566800849976
US_WY,0.975,2.047909048885451,1.8639942370220368,456.40425038380044,457.86048870080435
US_WY,mean,0.5435670232769965,1.488626200194693,393.3775653208948,394.1358794409139
US_WY,std,0.5552187820330603,0.17558821159567856,32.15706286444653,32.513153181661515
Ukraine,0.025,0.014010867932631309,0.6830698651639854,542.0224695238422,542.066441773441
Ukraine,0.25,0.15320828638360673,0.8052506890035911,593.6269690792257,593.6785146074664
Ukraine,0.5,0.363468418870786,0.8772013735613884,620.703906978232,620.7594262141384
Ukraine,0.75,0.7319999857759673,0.9543429143136779,647.7808448772383,647.8403378208105
Ukraine,0.975,1.9518557322348964,1.1167551107874887,699.3853444326218,699.4524106548357
Ukraine,mean,0.5278094600827079,0.8834035298334688,620.703906978232,620.7594262141384
Ukraine,std,0.5265908288170962,0.11112306120252313,40.144328199405166,40.1502196272062
United Arab Emirates,0.025,0.012906122190028589,1.6271964253799882,817.6253354519051,817.6584789245975
United Arab Emirates,0.25,0.13607124513272745,1.8106531208937147,909.7886692178,909.8283677080126
United Arab Emirates,0.5,0.3268815280579757,1.9146602645011082,958.1468722126044,958.1900101277479
United Arab Emirates,0.75,0.6616062266309048,2.0249933652464724,1006.5050752074087,1006.5516525474833
United Arab Emirates,0.975,1.779507288137037,2.256289126957404,1098.6684089733037,1098.7215413308984
United Arab Emirates,mean,0.47724556786503824,1.9217814399472732,958.1468722126044,958.1900101277479
United Arab Emirates,std,0.48112478890604954,0.16049067982256413,71.69597904304116,71.70107834207425
United Kingdom,0.025,0.011397451493217182,1.8997947280215457,1336.3919910487793,1336.395347022622
United Kingdom,0.25,0.12980060624790218,2.0723840313444377,1478.6249904098804,1478.6285202885433
United Kingdom,0.5,0.3173757668588042,2.1688355137486033,1553.254802230004,1553.2584233567181
United Kingdom,0.75,0.6364759642578,2.2706887674782243,1627.8846140501282,1627.8883264248934
United Kingdom,0.975,1.6991309589326065,2.4830912264727965,1770.1176134112288,1770.1214996908143
United Kingdom,mean,0.4591981742200346,2.1746759820037758,1553.254802230004,1553.2584233567181
United Kingdom,std,0.46457175377480786,0.14876859984670796,110.64632457117125,110.64645985573435
Uruguay,0.025,0.009777059118414137,1.6622512305659636,379.74940641665046,379.7630301508714
Uruguay,0.25,0.10793057103854922,1.9011394146785117,433.35139178071427,433.36881614959407
Uruguay,0.5,0.2616215990474547,2.043997941338983,461.47641268918244,461.49583125526453
Uruguay,0.75,0.5338864056720125,2.1992698490800664,489.6014335976506,489.6228463609349
Uruguay,0.975,1.5042306293558332,2.534247995520304,543.2034189617143,543.2286323596576
Uruguay,mean,0.38983369542412616,2.0578141046939273,461.47641268918244,461.49583125526453
Uruguay,std,0.4067902778354939,0.22298568324745038,41.698218394411384,41.7011749956076
Uzbekistan,0.025,0.017164998901492937,1.192905334775657,388.66589451818925,388.675591609182
Uzbekistan,0.25,0.1816590023577446,1.409979656036823,438.5977166134758,438.60903136586387
Uzbekistan,0.5,0.4188745141648132,1.5348230514532062,464.7969988021791,464.80916234328754
Uzbekistan,0.75,0.8063640550631619,1.66938350821025,490.9962809908823,491.0092933207113
Uzbekistan,0.975,2.0631909652545932,1.9553021707634066,540.9281030861688,540.9427330773932
Uzbekistan,mean,0.5822530423650323,1.5453146499510568,464.7969988021791,464.80916234328754
Uzbekistan,std,0.5578333734740888,0.19423328758059014,38.84311389622575,38.84437231226572
Venezuela,0.025,0.008126840627095115,1.4442312321983717,314.20902107718825,314.22907848769916
Venezuela,0.25,0.08673167933781395,1.675896406195649,356.7611983855066,356.78968058647496
Venezuela,0.5,0.21788904227620565,1.811372998434027,379.0883728057969,379.12127550362106
Venezuela,0.75,0.45714111689278136,1.9584780786794616,401.41554722608726,401.4528704207671
Venezuela,0.975,1.3168048260582736,2.2772306218100957,443.96772453440553,444.0134725195428
Venezuela,mean,0.33327701015864,1.8243566239682374,379.0883728057969,379.12127550362106
Venezuela,std,0.3567326083591824,0.21209810461773404,33.10231832848393,33.10887216692919
West Bank and Gaza,0.025,0.016205930328037403,1.6180120392194122,352.12830174934373,352.1349864612441
West Bank and Gaza,0.25,0.1733220753889242,1.856981169222629,402.92431963218974,402.93558248244653
West Bank and Gaza,0.5,0.4047786093875255,1.9959696050996771,429.5770463048805,429.5907113093882
West Bank and Gaza,0.75,0.7824549968839474,2.1454996240924005,456.22977297757143,456.24584013632995
West Bank and Gaza,0.975,2.0576248435845614,2.4629203459541005,507.0257908604174,507.04643615753236
West Bank and Gaza,mean,0.5675650979289013,2.0078742024233307,429.5770463048805,429.5907113093882
West Bank and Gaza,std,0.5534929230960375,0.21531638083947063,39.515391694154935,39.51895313337641
Zambia,0.025,0.01112457084082954,1.7330875051110248,149.42213584929937,149.44887182760328
Zambia,0.25,0.12641223217594338,2.0891427308944976,183.7705490575946,183.8085367423689
Zambia,0.5,0.30921818393772765,2.3046194147867336,201.7931993959097,201.83709086349333
Zambia,0.75,0.6257406847435187,2.54392166337487,219.81584973422488,219.8656449846178
Zambia,0.975,1.7498540546521246,3.075592394548103,254.1642629425201,254.22530989938343
Zambia,mean,0.45697076560356853,2.3311083295213177,201.7931993959097,201.83709086349333
Zambia,std,0.4729227462421616,0.342567654147116,26.720421374936794,26.729174336427437
Zimbabwe,0.025,0.01115480855375274,1.8295130041097383,88.18465514888743,88.20650822555353
Zimbabwe,0.25,0.12462994625655506,2.332751030699562,111.39458394719594,111.41614335711162
Zimbabwe,0.5,0.31093060615741175,2.643279543822868,123.57285921634532,123.5942645389928
Zimbabwe,0.75,0.6506385941841326,2.9876566719808455,135.75113448549473,135.77238572087398
Zimbabwe,0.975,1.8105089031809682,3.7880635765961,158.96106328380318,158.98202085243207
Zimbabwe,mean,0.4703579518198562,2.6847691110440643,123.57285921634532,123.5942645389928
Zimbabwe,std,0.4893212366255779,0.5011303130753749,18.055537931612793,18.055309481487097
